avg_entropy,avg_reward_per_episode,best_tax_advantage,cumulative_reward,episode_count,invalid_count,loophole,loss,positive_reward_count,random_action_prob,random_exploration_count,run,seed,success_count,success_rate,total_steps,update
0.9737,-0.7900000000000005,0,-0.7900000000000005,0,0,barnes_group,-0.014411451915899912,0,0.1683,22,8,1737,0,0.0,10240,79
0.9295,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,-0.03079135778049628,0,0.1674,17,8,1737,0,0.0,10368,80
1.0012,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,-0.027518794561425846,0,0.1666,20,8,1737,0,0.0,10496,81
0.9825,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,0.025339818249146145,0,0.1657,21,8,1737,0,0.0,10624,82
0.9574,-0.7500000000000004,0,-0.7500000000000004,0,0,barnes_group,-0.020288418978452682,0,0.1649,9,8,1737,0,0.0,10752,83
1.1188,0.21999999999999958,35,0.21999999999999958,1,0,barnes_group,-0.014588465914130211,1,0.1641,25,8,1737,1,1.0,10880,84
1.1979,0.22999999999999957,35,0.22999999999999957,1,0,barnes_group,0.06674075499176979,2,0.1633,27,8,1737,1,1.0,11008,85
1.1847,-0.7800000000000005,0,-0.7800000000000005,0,0,barnes_group,-0.045724584410587944,0,0.1625,15,8,1737,0,0.0,11136,86
1.0786,-0.7600000000000005,0,-0.7600000000000005,0,0,barnes_group,-0.026248219112555187,0,0.1616,20,8,1737,0,0.0,11264,87
1.1097,-0.7200000000000004,0,-0.7200000000000004,0,0,barnes_group,0.05571362872918447,0,0.1608,25,8,1737,0,0.0,11392,88
1.048,-0.7200000000000004,0,-0.7200000000000004,0,0,barnes_group,0.018777350584665935,0,0.16,18,8,1737,0,0.0,11520,89
1.0085,-0.6600000000000004,0,-0.6600000000000004,0,0,barnes_group,-0.027042050535480183,0,0.1592,20,8,1737,0,0.0,11648,90
0.9929,-0.6900000000000004,0,-0.6900000000000004,0,0,barnes_group,-0.015767749398946762,0,0.1584,16,8,1737,0,0.0,11776,91
1.0145,-0.6900000000000004,0,-0.6900000000000004,0,0,barnes_group,0.01579033335049947,0,0.1576,15,8,1737,0,0.0,11904,92
1.0167,-0.6700000000000004,0,-0.6700000000000004,0,0,barnes_group,-0.02460748826464017,0,0.1569,16,8,1737,0,0.0,12032,93
0.8242,-0.6900000000000004,0,-0.6900000000000004,0,0,barnes_group,-0.003115034972627958,0,0.1561,25,8,1737,0,0.0,12160,94
0.7534,-0.6300000000000003,0,-0.6300000000000003,0,0,barnes_group,0.018389582633972168,0,0.1553,13,8,1737,0,0.0,12288,95
0.8007,-0.6400000000000003,0,-0.6400000000000003,0,0,barnes_group,-0.015437480683128038,0,0.1545,17,8,1737,0,0.0,12416,96
0.8382,-0.6300000000000003,0,-0.6300000000000003,0,0,barnes_group,0.017396342009305954,0,0.1537,17,8,1737,0,0.0,12544,97
0.8077,-0.6200000000000003,0,-0.6200000000000003,0,0,barnes_group,0.07231798271338145,0,0.153,20,8,1737,0,0.0,12672,98
0.9341,-0.8200000000000005,0,-0.8200000000000005,0,0,barnes_group,0.029617334405581158,0,0.1522,15,8,1737,0,0.0,12800,99
1.3228,-0.9200000000000006,0,-0.9200000000000006,0,0,barnes_group,0.06798361738522847,0,0.25,35,9,1738,0,0.0,128,0
1.6329,0.10999999999999953,35,0.10999999999999953,1,0,barnes_group,0.128021240234375,1,0.2487,30,9,1738,1,1.0,256,1
1.4351,-0.8400000000000005,0,-0.8400000000000005,0,0,barnes_group,0.13265658418337503,0,0.2475,35,9,1738,0,0.0,384,2
1.2869,-0.7300000000000004,0,-0.7300000000000004,0,0,barnes_group,0.18615257491668066,0,0.2463,29,9,1738,0,0.0,512,3
1.3054,-0.8200000000000005,0,-0.8200000000000005,0,0,barnes_group,0.27347539241115254,0,0.245,26,9,1738,0,0.0,640,4
1.3445,0.03999999999999948,35,0.03999999999999948,1,0,barnes_group,0.2386440634727478,2,0.2438,33,9,1738,1,1.0,768,5
1.477,-1.0700000000000005,0,-1.0700000000000005,0,0,barnes_group,0.10231420397758484,0,0.2426,38,9,1738,0,0.0,896,6
